ClassID,Level,ClassName,Boss_UseZone,Journal,SET
57184,1,boss_Rajatoad_J1,f_flash_63,boss_Rajatoad,boss_Rajatoad
57185,1,boss_deadbone_J1,f_flash_61,boss_deadbone,monster_zombiegirl_blue
57186,1,boss_yonazolem_J1,f_flash_63,boss_yonazolem,monster_yonazolem
57187,1,boss_honeypin_J1,f_katyn_45_1,boss_honeypin,monster_meduoliai
57188,1,boss_Gaigalas_J1,f_katyn_45_2,boss_Gaigalas,monster_Gaigalas
57189,1,boss_Colimencia_J1,f_katyn_45_3,boss_Colimencia,monster_colimencia
57192,7,Goblin_Spear_Q1,,Goblin_Spear,Goblin_spear
57193,7,Goblin_Archer_Q1,,Goblin_Archer,Goblin_archer
57198,3,Mushcarfung_summon,,Mushcarfung_summon,monster_Mushcarfung
57200,1,honeyspider,,,monster_honeyspider
57201,1,alchemist_magnumopus,,,monster_alchemist_magnumopus
57202,168,Siaumire,,Siaumire,monster_Siaumire
57203,160,Siaulamb,,Siaulamb,monster_Siaulamb
57205,165,Siaulago,,Siaulago,monster_Siaulago_knife
57206,1,Skill_Glassmole_Dummy,,,bube_flag2
57207,42,Yognome,,Yognome,monster_yognome
57208,171,Siaulav,,Siaulav,monster_Siaulav
57209,1,Skill_boss_Spector_m_Dummy,,,bube_flag2
57210,28,boss_capria,f_gele_57_1,boss_capria,monster_panto_capria
57211,1,Large_crossbow,,,monster_large_crossbow
57212,1,Skill_boss_Strongholder_Dummy,,,bube_flag1
57213,47,pawnd,,pawnd,monster_pawnd
57214,13,StonOrca_summon,,,monster_StonOrca
57215,167,Big_Siaulamb,,Big_Siaulamb,monster_big_siaulamb
57216,161,Siaulogre,,Siaulogre,monster_siaulogre
57217,161,Pendinmire,,Pendinmire,monster_pendinmire
57218,5,InfroRocktor_summon,,,monster_roctor
57219,167,mushroom_ent_black,,mushroom_ent_black,Mushroom_boy_black_Big
57220,124,new_desmodus_black,,new_desmodus_black,monster_new_desmodus
57221,65,woodgoblin_black,,woodgoblin_black,monster_woodgoblin_red_1
57223,1,npc_paladinmaster,,,npc_paladinmaster
57224,1,npc_ORC_master,,,ORC_master
57225,1,npc_MNK_master,,,MNK_master
57226,1,npc_SAD_master,,,SAD_master
57227,1,npc_DRU_master,,,DRU_master
57228,1,npc_KRV_master,,,KRV_master
57229,1,npc_PRS_master,,,PRS_master
57230,1,npc_LIN_master,,,LIN_master
57231,1,npc_HUT_master,,,HUT_master
57232,1,npc_HAC_master,,,HAC_master
57233,1,npc_WUG_master,,,WUG_master
57234,1,npc_SCT_master,,,SCT_master
57235,1,npc_ROD_master,,,ROD_master
57236,1,npc_SCH_master,,,SCH_master
57237,1,npc_BAR_master,,,BAR_master
57238,1,npc_ROG_master,,,ROG_master
57239,1,Skill_poison_pot,,,monster_poison_pot
57240,56,Spion_summon,,,monster_Spion
57241,71,shtayim_summon,,,monster_shtayim
57242,61,Lauzinute_summon,,,monster_rauzinute
57243,81,Zolem_blue_summon,,,monster_Zolem
57244,103,InfroBurk_summon,,,monster_InfroBurk
57245,1,Rajatadpole_summon,,,monster_Rajatadpole
57246,10,Jukopus_summon,,,Jukopus
57247,8,Weaver_summon,,,monster_Weaver
57248,1,Skill_F_boss_Chapparition_Dummy,,,monster_onion
57249,108,pawnd_Field,,,monster_pawnd
57250,108,Rodelin_Field,,,monster_zombiegirl2
57251,108,Pawndel_Field,,,monster_Pawndel
57252,50,Golemlet_summon,,,monster_Golemlet
57253,1,wood_carving_fire,,,wood_carving
57254,1,wood_carving_Poison,,,wood_carving
57255,1,wood_carving_Lightning,,,wood_carving
57256,1,wood_carving_Earth,,,wood_carving
57257,83,M_boss_Chapparition,,M_boss_Chapparition,Chapparition
57258,106,M_boss_woodspirit_green,,M_boss_woodspirit_green,Wood_spirit_green
57259,37,panto_javelin_elite,,panto_javelin_elite,monster_Panto_javelin_elite
57260,5,Goblin_Spear_summon,,,Goblin_spear
57261,5,Goblin_Archer_summon,,,Goblin_archer
57262,28,Shredded_summon,,,monster_Shredded
57263,27,panto_javelin,,panto_javelin,monster_Panto_javelin
57264,81,npc_Alina,,,npc_Alina
57265,28,Humming_bud_summon,,,monster_humming_bud
57266,13,Goblin_Archer_Q2,,Goblin_Archer,Goblin_archer
57267,24,mon_goat_totem,,,goat_totem
57268,37,boss_BiteRegina_Q3,f_gele_57_4,boss_BiteRegina,boss_BiteRegina
57269,37,zombiegirl2,,zombiegirl2,monster_zombiegirl2
57270,40,zombiegirl2_chpel,,zombiegirl2,monster_zombiegirl2
57271,1,vine_skill_2,,,monster_vine
57272,1,g_tower_door,,,door
57273,1,G_Tower_5,,,invisible
57274,104,boss_unicorn_Q1,f_remains_39,boss_unicorn,monster_unicorn
57275,27,panto_javelin_Gele,,panto_javelin_Gele,monster_Panto_javelin_elite
57276,78,RavineLerva_summon,,RavineLerva_summon,monster_RavineLerva
57277,1,Hawk,,,monster_hawk
57278,1,sheepdog,,,Sheepdog
57279,134,TreeAmbulo_red,,TreeAmbulo_red,monster_TreeAmbulo_red
57280,124,rondo_red,,rondo_red,monster_rondo_pilgrim
57281,125,Rubabos_red,,Rubabos_red,monster_rubabos_pilgrim
57282,133,hook_old,,hook_old,monster_hook_pilgrim
57283,188,chupaluka_elite,,chupaluka_elite,monster_chupaluka
57284,160,boss_sparnas_Q1,f_siauliai_46_4,boss_sparnas,monster_sparnas
57285,160,boss_BiteRegina_Q4,f_siauliai_46_4,boss_BiteRegina,boss_BiteRegina
57286,163,boss_Strongholder_Q3,f_siauliai_46_3,boss_Strongholder,monster_Strongholder
57287,163,boss_honeypin_Q1,f_siauliai_46_3,boss_honeypin,monster_meduoliai
57288,169,boss_Chafer_Q3,f_siauliai_46_1,boss_Chafer,monster_Chafer
57289,169,boss_Manticen_Q1,f_siauliai_46_1,boss_Manticen,monster_Manticen
57290,185,boss_Sparnashorn_2,f_flash_59,boss_Sparnashorn_2,monster_Sparnashorn
57291,200,boss_Strongholder_Q2,,boss_Strongholder,monster_Strongholder
57292,186,boss_Saltistter_Q1,f_flash_59,boss_Saltistter,boss_Saltistter
57293,180,boss_Glackuman_Q1,,boss_Glackuman,monster_Glackuman
57294,121,boss_Carnivore_Q1,f_pilgrimroad_46,boss_Carnivore,monster_Carnivore
57295,121,boss_Drapeliun_Q1,f_pilgrimroad_46,boss_Drapeliun,monster_Drapeliun
57296,121,boss_Reaverpede_Q2,f_pilgrimroad_46,boss_Reaverpede,monster_reaverpede
57297,124,boss_cactusvel_Q1,f_pilgrimroad_47,boss_cactusvel,monster_cactusvel
57298,127,boss_Merge_Q1,f_pilgrimroad_50,boss_Merge,monster_Merge
57299,130,boss_Ironbaum_Q1,f_pilgrimroad_51,boss_Ironbaum,monster_Ironbaum
57300,180,boss_Sequoia_blue_Q1,,boss_Sequoia_blue,Sequoia_blue
57302,180,boss_Bebraspion_Q2,,boss_Bebraspion,monster_bebraspion
57303,192,boss_lepus_Q1,f_flash_61,boss_lepus,monster_lepus
57305,100,boss_Achat_Q2,f_rokas_24,boss_Achat,monster_Achat
57306,169,npc_dazz_KRV,,,npc_dazz_KRV
57307,169,npc_dazz_SCT,,,npc_dazz_SCT
57308,169,npc_dazz_ROD,,,npc_dazz_ROD
57309,169,npc_dazz_MNK,,,npc_dazz_MNK
57310,169,npc_dazz_BAR,,,npc_dazz_BAR
57311,142,boss_Riteris,d_cathedral_54,boss_Riteris,monster_Riteris
57312,180,boss_stone_whale_Q2,,boss_stone_whale,monster_stone_whale
57313,152,Gazing_Golem_yellow,,Gazing_Golem_yellow,monster_Gazing_Golem_yellow
57314,30,Firent_yellow,,Firent_yellow,monster_Firent_yellow
57315,152,Egnome_yellow,,Egnome_yellow,monster_Egnome_yellow
57316,151,yognome_yellow,,yognome_yellow,monster_yognome_yellow
57317,176,Lemur_yellow,,Lemur_yellow,monster_Lemur_yellow
57318,177,Lemuria_yellow,,Lemuria,monster_Lemuria_yellow
57319,153,Moya_yellow,,Moya,monster_Moya_yellow
57320,193,Moyabu_yellow,,Moyabu_yellow,monster_moyabu_yellow
57321,1,Boss_Glackuman_yellow,,Boss_Glackuman_yellow,monster_Glackuman_yellow
57322,46,Boss_Moyabruka_yellow,,Boss_Moyabruka_yellow,monster_Moyabruka_yellow
57323,164,new_desmodus_white,,new_desmodus_white,monster_new_desmodus_white
57324,210,groll_white,,groll_white,monster_groll_white
57325,59,groll_green,,mon_groll,monster_groll_green
57326,207,dandel_white,,dandel_white,monster_dandel_white
57327,91,dandel_orange,,dandel_orange,monster_dandel_orange
57328,93,geppetto_white,,geppetto_white,monster_geppetto_white
57329,92,pino_white,,pino_white,monster_pino_white
57330,87,operor_white,,operor,monster_operor_white
57331,47,Beetow_white,,Beetow_white,monster_beetow_white
57332,52,Mentiwood_white,,Mentiwood_white,monster_mentiwood_white
57333,52,boss_Harpeia_orange,,boss_Harpeia_orange,monster_Harpeia_orange
57334,1,Tree_root_mole_green,,Tree_root_mole_green,monster_tree_root_mole_green
57335,50,Candle_Spider_green,,Candle_Spider_green,Candle_Spider_greeen
57336,101,stub_tree_white,,stub_tree_white,monster_stub_tree_white
57337,81,npc_Gragina,,,npc_Gragina
57338,31,boss_Minotaurs_green,,boss_Minotaurs_green,Minotaurs_green
57339,52,boss_Harpeia_white,,boss_Harpeia_white,monster_Harpeia_white
57340,117,boss_Sequoia_white,,boss_Sequoia_white,monster_sequoia_white
57341,156,Carcashu_green,,Carcashu_green,monster_Carcashu_green
57342,50,Upent_orange,,Upent_orange,monster_Upent_orange
57343,104,Hook_orange,,Hook_orange,monster_hook_orange
57344,1,boss_Crabil_orange,,boss_Crabil_orange,monster_Crabil_orange
57345,1,boss_Canceril_orange,,boss_Canceril_orange,monster_Canceril_orange
57346,62,merog_wizzard_orange,,merog_wizzard_orange,monster_merog_wizzard_orange
57347,60,merog_wogu_orange,,merog_wogu_orange,monster_merog_wogu_mint
57348,84,haming_orange,,haming_orange,monster_haming_orange
57349,4,boss_Mushcaria_orange,,boss_Mushcaria_orange,monster_mushcaria_orange
57350,19,boss_stone_whale_orange,,boss_stone_whale_orange,monster_stone_whale_orange
57351,149,Lizardman_orange,,Lizardman_orange,monster_Lizardman_orange
57352,150,Tama_orange,,Tama_orange,monster_Tama_orange
57353,69,Chupaluka_pink,,Chupaluka_pink,monster_chupaluka_pink
57354,6,chupacabra_pink,,chupacabra_pink,monster_chupacabra_pink
57355,185,Kowak_orange,,Kowak_orange,monster_kowak_orange
57356,148,rondo_orange,,rondo_orange,monster_rondo_orange
57357,152,Stub_tree_orange,,Stub_tree_orange,monster_stub_tree_orange
57358,60,Siaulamb_orange,,Siaulamb_orange,monster_Siaulamb_orange
57359,1,big_siaulamb_orange,,big_siaulamb_orange,monster_big_siaulamb_orange
57360,1,Siaulogre_orange,,Siaulogre_orange,monster_siaulogre_orange
57361,265,Siaulav_orange,,Siaulav_orange,monster_Siaulav_orange
57362,1,pendinmire_orange,,pendinmire_orange,monster_pendinmire_orange
57363,129,sakmoli_brown,,sakmoli_brown,monster_sakmoli_brown
57364,8,Weaver_yellow,,weaver,monster_Weaver_yellow
57365,129,boss_Throneweaver_yellow,,boss_Throneweaver_yellow,monster_Throneweaver_yellow
57366,140,Velwriggler_blue,,Velwriggler_blue,monster_velwriggler_blue
57367,141,Stoulet_blue,,Stoulet,monster_Stoulet_blue
57368,143,InfroHoglan_red,,InfroHoglan_red,monster_InfroHoglan_red
57369,144,Infro_blud_red,,Infro_blud_red,monster_infro_blud_red
57370,145,Pawnd_purple,,Pawnd_purple,monster_pawnd_violet
57371,146,Pawndel_blue,,Pawndel_blue,monster_Pawndel_blue
57372,61,Siaumire_orange,,Siaumire_orange,monster_Siaumire_orange
57373,180,boss_Devilglove_Q2,,boss_Devilglove,monster_Devilglove
57374,199,boss_Gargoyle_Q1,,boss_Gargoyle,monster_Sparnanman
57375,3,golem_event,,golem_event,monster_golem_event
57376,138,loftlem_blue,,loftlem_blue,monster_loftlem_blue
103000,1,boss_yekub_J2,d_cathedral_53,boss_yekub_J2,monster_yekub
57377,163,loxodon_green,,loxodon_green,monster_Rudas_loxodon_green
57378,1,Siaulago_knife_orange,,Siaulago_knife_orange,monster_Siaulago_knife_orange
57379,12,Onion_Red_elite,,Onion_Red_elite,Onion_Red
57380,16,Goblin_Miners_Q1,,Goblin_Miners,Goblin_miner
103001,1,boss_Goblin_Warrior_J2,,boss_Goblin_Warrior_J2,Goblinwarrior
57381,0,P_boss_ginklas,Party_Q,P_boss_ginklas,monster_ginklas
57382,0,P_boss_stone_whale,Party_Q,P_boss_stone_whale,monster_stone_whale
57383,0,P_boss_BiteRegina,Party_Q,P_boss_BiteRegina,boss_BiteRegina
57384,0,P_boss_Throneweaver,Party_Q,P_boss_Throneweaver,monster_Throneweaver
57385,0,P_boss_Rocktortuga,Party_Q,P_boss_Rocktortuga,monster_Rocktortuga
57386,0,P_boss_TombLord,Party_Q,P_boss_TombLord,monster_TombLord
57387,0,P_boss_archon,Party_Q,P_boss_archon,monster_Stout
57388,0,P_boss_werewolf,Party_Q,P_boss_werewolf,monster_werewolf
57389,0,P_boss_chafer_sout,Party_Q,P_boss_chafer_sout,monster_Chafer
57390,0,P_boss_Ironbaum,Party_Q,P_boss_Ironbaum,monster_Ironbaum
57391,0,P_boss_Clymen,Party_Q,P_boss_Clymen,monster_clymen
57392,0,P_boss_Colimencia,Party_Q,P_boss_Colimencia,monster_colimencia
57393,0,P_boss_Mothstem,Party_Q,P_boss_Mothstem,monster_Mothtem
57394,0,P_boss_Harpeia,Party_Q,P_boss_Harpeia,monster_Harpeia
57395,0,P_boss_Moldyhorn,Party_Q,P_boss_Moldyhorn,monster_Moldyhorn
57396,0,P_boss_necrovanter,Party_Q,P_boss_necrovanter,monster_necrovanter
57397,185,Colifly_black,,Colifly_black,monster_Colifly_black
57398,1,Colifly_violet,,Colifly_violet,monster_Colifly_violet
57399,232,Colifly_yellow,,Colifly_yellow,monster_Colifly_yellow
57400,161,Kepo_violet,,Kepo_violet,monster_Kepo_violet
57401,1,Kepo_yellow,,Kepo_yellow,monster_Kepo_yellow
57402,121,Kepo_seed,,Kepo_seed,monster_Kepo_seed
57403,128,Romor,,Romor,monster_romor
57404,122,Kepo,,Kepo,monster_Kepo
57405,137,Colifly,,Colifly,monster_Colifly
57406,76,boss_yonazolem_Q2,f_rokas_30,boss_yonazolem,monster_yonazolem
57407,2,Onion_Big_Q1,f_siauliai_west,Onion_Big,Onion_Big
57408,207,boss_necrovanter_Q3,d_chapel_57_7,boss_necrovanter,monster_necrovanter
103003,106,boss_honeypin_Q2,f_katyn_7,boss_honeypin,monster_meduoliai
57409,32,seedmia_summon,,seedmia_summon,monster_Seedmia
57410,33,Mallardu_summon,,Mallardu_summon,monster_mallardu
57411,30,gele_of_firepuppet,,,monster_gele_of_firepuppet
57412,156,boss_Nuaelle,d_velniasprison_51_2,boss_Nuaelle,monster_nuaelle
57413,1,boss_LumberPus,,boss_LumberPus,monster_LumberPus
57414,1,boss_Frogola,,boss_Frogola,monster_Frogola
57415,1,boss_Yeti,,boss_Yeti,monster_Yeti
57416,76,boss_werewolf_Q2,f_rokas_30,boss_werewolf,monster_werewolf
57418,133,boss_Hepatica_King_Q1,f_pilgrimroad_52,boss_Hepatica_King,Moss4
57419,130,boss_Sparnashorn_Q2,f_pilgrimroad_51,boss_Sparnashorn,monster_Sparnashorn
57420,123,boss_yonazolem_Q3,d_firetower_44,boss_yonazolem,monster_yonazolem
57421,183,boss_Teraox,f_remain37,boss_Teraox,monster_Teraox
57422,133,boss_Velorchard_Q1,f_pilgrimroad_52,boss_Velorchard,monster_Velorchard
57423,160,lantern_mushroom_orange,,lantern_mushroom_orange,monster_lantern_mushroom
57424,181,boss_Marionette,FreeDungeon,boss_Marionette,monster_Marionette
57425,127,boss_Fireload,f_pilgrimroad_50,boss_Fireload,monster_Fireload
57426,1,boss_Orkan,,boss_Orkan,monster_Orkan
57427,1,boss_Velmosquy,,boss_Velmosquy,monster_Velmosquy
57428,1,boss_Velniamonkey,,boss_Velniamonkey,monster_Velniamonkey
57429,1,boss_Silva_griffin,,boss_Silva_griffin,monster_Silva_Griffin
57433,84,boss_Confinedion_Q1,f_siauliai_47_4,boss_Confinedion,monster_Confinedion
57434,86,boss_Manticen_Q2,f_farm_47_3,boss_Manticen,monster_Manticen
57435,89,boss_Fallen_Statue_Q2,f_farm_47_2,boss_Fallen_Statue,Fallen_Statue
57436,93,boss_Kimeleech_Q1,f_farm_47_1,boss_Kimeleech,monster_Kimeleech
57442,1,Egg_Attack,,,monster_Egg
57443,1,boss_Armaox,,boss_Armaox,monster_Armaox
57444,124,boss_glutton,f_pilgrimroad_47,boss_glutton,monster_glutton
57445,133,boss_succubus,f_pilgrimroad_52,boss_succubus,monster_Succubus
57447,162,rabbee,,rabbee,monster_rabbee
57448,59,eldigo,,eldigo,monster_eldigo
57449,161,Socket,,Socket,monster_Socket
57450,162,Honeybean,,Honeybean,monster_honeybean
57451,165,honeymeli,,honeymeli,monster_honeymeli
57452,1,coffin_summon,,,monster_coffin
57453,220,eldigo_green,,eldigo_green,monster_eldigo_green
57454,73,boss_GazingGolem_Q1,   ,boss_GazingGolem,monster_Gazing_Golem
57455,36,boss_Gremlin,f_bracken_63_3,boss_Gremlin,monster_gremlin
57456,1,boss_Basilisk,,boss_Basilisk,monster_Basilisk
57459,155,tree_root_mole_pink,,tree_root_mole_pink,monster_tree_root_mole_pink
57460,151,FD_infro_Salamander,FreeDungeon,FD_infro_Salamander,monster_infroSalamander
57461,132,FD_NightMaiden,FreeDungeon,FD_NightMaiden,monster_NightMaiden
57462,133,FD_TerraNymph,FreeDungeon,FD_TerraNymph,monster_TerraNymph
57463,102,FD_bubbe_chaser,FreeDungeon,FD_bubbe_chaser,monster_hori_chaser
57464,105,FD_bubbe_mage_fire,FreeDungeon,FD_bubbe_mage_fire,monster_hori_mage
57465,107,FD_bubbe_mage_ice,FreeDungeon,FD_bubbe_mage_ice,monster_hori_mage_blue
57466,106,FD_bubbe_fighter,FreeDungeon,FD_bubbe_fighter,monster_hori_warrior
57467,157,Melatanun,,Melatanun,monster_Melatanun
57468,73,FD_woodgoblin_black,FreeDungeon,FD_woodgoblin_black,monster_woodgoblin_red_1
57469,74,FD_Bushspider_purple,FreeDungeon,FD_Bushspider_purple,Bushspider_purple
57470,75,FD_pappus_kepa_purple,FreeDungeon,FD_pappus_kepa_purple,Pappus_kepa_purple
57472,78,FD_Spector_gh_purple,FreeDungeon,FD_Spector_gh_purple,Spector_gh_purple
57473,79,FD_whip_vine_purple,FreeDungeon,FD_whip_vine_purple,monster_whip_vine
57474,83,FD_Shredded,FreeDungeon,FD_Shredded,monster_Shredded
57475,84,FD_Deadbornscab,FreeDungeon,FD_Deadbornscab,monster_Deadbornscab
57476,85,FD_Hallowventor,FreeDungeon,FD_Hallowventor,monster_Hallowventor
57477,76,FD_boss_Templeshooter,FreeDungeon/d_underfortress_59_1,FD_boss_Templeshooter,Templeshooter
57478,81,FD_boss_Canceril,FreeDungeon/d_underfortress_59_2,FD_boss_Canceril,monster_Canceril
57479,85,FD_boss_archon,FreeDungeon/d_underfortress_59_3,FD_boss_archon,monster_Stout
57480,134,FD_raffly_blue,FreeDungeon,FD_raffly_blue,Raffly_blue
57481,53,FD_Candlespider,FreeDungeon,FD_Candlespider,Candle_Spider
57482,162,FD_Yognome,FreeDungeon,Yognome,monster_yognome
57483,163,FD_Long_Arm,FreeDungeon,FD_Long_Arm,monster_long_arm
57484,54,FD_Mushcarfung,FreeDungeon,FD_Mushcarfung,monster_Mushcarfung
57485,53,FD_maggot,FreeDungeon,FD_maggot,monster_maggot
57486,161,FD_Firent_yellow,FreeDungeon,FD_Firent_yellow,monster_Firent
57487,53,FD_Leaf_diving_purple,FreeDungeon,FD_Leaf_diving_purple,Moss3_purple
57488,90,Ashrong,,Ashrong,monster_Ashrong
57489,96,Conuts,,Conuts,monster_conuts
57490,95,Papayam,,Papayam,monster_papayam
57491,226,Tetraffid,,Tetraffid,monster_Tetraffid
57492,126,Triffid,,Triffid,monster_Triffid
57493,51,Crocoman,,Crocoman,monster_Crocoman
57496,133,FD_boss_necrovanter,d_startower_60_1,FD_boss_necrovanter,monster_necrovanter
57497,164,FD_boss_Glackuman,FreeDungeon,FD_boss_Glackuman,monster_Glackuman
57500,56,FD_boss_Abomination,id_catacomb_01,FD_boss_Abomination,Abomination
57501,110,FD_boss_Kubas,d_cmine_9,FD_boss_Kubas,monster_Kubas
57502,87,ellom_violet,,ellom_violet,monster_ellom_violet
57503,86,Kepo_seed_violet,,Kepo_seed_violet,monster_Kepo_seed_violet
57504,73,boss_Lithorex_Q1,f_rokas_29,boss_Lithorex,monster_Lithorex
57505,171,ID_puragi,ItemDungeon,ID_puragi,Katynforest_zombie_01
57506,140,ID_raider,ItemDungeon,ID_raider,monster_raider
57507,23,ID_GoblinWarrior,ItemDungeon,ID_GoblinWarrior,Goblinwarrior
57508,30,ID_zombiegirl2,ItemDungeon,ID_zombiegirl2,monster_zombiegirl2
57509,140,ID_Cronewt,ItemDungeon,ID_Cronewt,monster_Cronewt
57510,33,ID_panto_javelin_elite,ItemDungeon,ID_panto_javelin_elite,monster_Panto_javelin_elite
57511,38,ID_Glizardon,ItemDungeon,ID_Glizardon,monster_Glizardon
57512,238,ID_Moya,ItemDungeon,ID_Moya,monster_Moya
57513,58,ID_operor_white,ItemDungeon,ID_operor_white,monster_operor_white
57514,155,ID_loftlem_blue,ItemDungeon,ID_loftlem_blue,monster_loftlem_blue
57515,52,ID_boss_Harpeia_white,ItemDungeon,ID_boss_Harpeia_white,monster_Harpeia_white
57516,19,ID_boss_stone_whale_orange,ItemDungeon,ID_boss_stone_whale_orange,monster_stone_whale_orange
57517,20,ID_boss_Spector_m,ItemDungeon,ID_boss_Spector_m,Spector_m_boss
57518,101,ID_boss_MagBurk,ItemDungeon,ID_boss_MagBurk,monster_MagBurk
57519,1,ID_boss_Fireload,ItemDungeon,ID_boss_Fireload,monster_Fireload
57520,21,ID_boss_NetherBovine,ItemDungeon,ID_boss_NetherBovine,monster_NetherBovine
57521,1,ID_boss_Manticen,ItemDungeon,ID_boss_Manticen,monster_Manticen
57522,131,ID_boss_mushwort,ItemDungeon,ID_boss_mushwort,monster_mushwort
57525,57,digo,,digo,monster_digo
57563,144,boss_Glackuman_Q2,f_pilgrimroad_55,boss_Glackuman,monster_Glackuman
57565,83,Moving_trap_33,,,Moving_trap
57566,78,FD_spectra,,FD_spectra,monster_spectra
57567,166,boss_Taumas,,boss_Taumas,monster_taumas
57568,37,zombiegirl2_brown,,zombiegirl2_brown,monster_zombiegirl2_brown
57569,109,FD_bubbe_chaser_hidden,FreeDungeon,FD_bubbe_chaser_hidden,monster_hori_chaser
57570,27,Npanto_hand,,Npanto_hand,monster_NPanto_hand
57571,30,Npanto_baby,,Npanto_baby,monster_NPanto_baby
57572,36,Npanto_archer,,Npanto_archer,monster_Npanto_archer
57573,31,Npanto_staff,,Npanto_staff,monster_NPanto_staff
57574,31,Npanto_sword,,Npanto_sword,monster_NPanto_sword
57575,31,zigri_yellow,,zigri_brown,monster_katynforest_zombie_yellow
57576,134,FD_raffly_blue_hidden,FreeDungeon,FD_raffly_blue_hidden,Raffly_blue
57578,160,mon_kupole_1,,,kupole_1
57579,160,mon_kupole_2,,,kupole_2
57580,160,mon_kupole_3,,,kupole_3
57581,160,mon_kupole_4,,,kupole_4
57582,160,mon_kupole_5,,,kupole_5
57583,160,mon_kupole_6,,,kupole_6
57584,159,boss_Dionys,d_velniasprison_51_4,boss_Dionys,monster_NetherBovine
57585,1,F_boss_Deathweaver_summon,,F_boss_Deathweaver_summon,monster_Deathweaver
57586,1,F_boss_Kerberos_summon,,F_boss_Kerberos_summon,monster_Kerberos
57587,1,F_boss_Chapparition_summon,,F_boss_Chapparition_summon,Chapparition
57588,200,boss_Gargoyle,f_flash_64,boss_Gargoyle,monster_gargoyle
57589,195,boss_stonefroster,f_flash_63,boss_stonefroster,monster_stonefroster
57590,188,boss_ShadowGaoler_Q2,id_catacomb_38_2,boss_ShadowGaoler,boss_ShadowGaoler
57591,191,boss_Templeshooter_Q1,id_catacomb_04,boss_Templeshooter,Templeshooter
57592,92,Karas_mage,,Karas_mage,Karas_mage
57593,89,Echad_bow,,Echad_bow,Echad_bow
57594,176,Hallowventor_mage,,Hallowventor_mage,Hallowventor_mage
57595,177,Hallowventor_bow,,Hallowventor_bow,Hallowventor_bow
57596,168,Templeslave_sword,,Templeslave_sword,Templeslave_sword
57597,71,Templeslave_mage,,Templeslave_mage,Templeslave_mage
57598,66,Infroholder_mage,,Infroholder_mage,Infroholder_mage
57599,50,Infroholder_bow,,Infroholder_bow,Infroholder_bow
57600,79,Repusbunny_mage,,Repusbunny_mage,Repusbunny_mage
57601,72,Repusbunny_bow,,Repusbunny_bow,Repusbunny_bow
57602,34,Deadbornscab_mage,,Deadbornscab_mage,Deadbornscab_mage
57603,77,Deadbornscab_bow,,Deadbornscab_bow,Deadbornscab_bow
57604,129,Siaulav_mage,,Siaulav_mage,Siaulav_mage
57605,48,Siaulav_bow,,Siaulav_bow,Siaulav_bow
57606,57,Tiny_mage,,Tiny_mage,Tiny_mage
57607,54,Tiny_bow,,Tiny_bow,Tiny_bow
57608,85,Spion_mage,,Spion_mage,Spion_mage
57609,31,Spion_bow,,Spion_bow,Spion_bow
57610,1,wolf_statue_magician,,wolf_statue_magician,wolf_statue_magician
57611,92,wolf_statue_bow,,wolf_statue_bow,wolf_statue_bow
57612,1,Stoulet_mage,,Stoulet_mage,Stoulet_mage
57613,132,Stoulet_bow,,Stoulet_bow,Stoulet_bow
57614,1,minos_mage,,minos_mage,minos_mage
57615,174,minos_bow,,minos_bow,minos_bow
57616,101,stub_tree_mage,,stub_tree_mage,stub_tree_mage
57617,121,Flask_mage,,Flask_mage,Flask_mage
57618,91,Kepari_mage,,Kepari_mage,Kepari_mage
57619,66,Wendigo_mage,,Wendigo_mage,Wendigo_mage
57620,171,Wendigo_magician,,Wendigo_magician,Wendigo_magician
57621,66,Wendigo_bow,,Wendigo_bow,Wendigo_bow
57622,169,Wendigo_archer,,Wendigo_archer,Wendigo_archer
57623,196,Socket_mage,,Socket_mage,Socket_mage
57624,194,Socket_bow,,Socket_bow,Socket_bow
57625,21,Colifly_mage,,Colifly_mage,Colifly_mage
57626,35,Colifly_bow,,Colifly_bow,Colifly_bow
57627,172,Lizardman_mage,,Lizardman_mage,Lizardman_mage
57628,189,saltisdaughter_mage,,saltisdaughter_mage,saltisdaughter_mage
57629,198,saltisdaughter_bow,,saltisdaughter_bow,saltisdaughter_bow
57630,194,boss_Genmagnus_Q1,id_catacomb_38_1,boss_Genmagnus,boss_Genmagnus
57631,197,boss_archon_Q3,id_catacomb_02,boss_archon,monster_Stout
57632,186,goblin2_wand1,,goblin2_wand1,goblin2_wand1
57633,1,goblin2_wand2,,goblin2_wand2,goblin2_wand2
57634,195,goblin2_wand3,,goblin2_wand3,goblin2_wand3
57635,192,goblin2_sword,,goblin2_sword,goblin2_sword
57636,195,goblin2_hammer,,goblin2_hammer,goblin2_hammer
57637,1,goblin2_axe,,goblin2_axe,goblin2_axe
57638,142,NightMaiden_mage,,NightMaiden_mage,NightMaiden_mage
57639,147,NightMaiden_bow,,NightMaiden_bow,NightMaiden_bow
57640,35,lapasape_mage,,lapasape_mage,lapasape_mage
57641,128,lapasape_bow,,lapasape_bow,lapasape_bow
57642,80,colimen_mage,,colimen_mage,colimen_mage
57643,122,TerraNymph_mage,,TerraNymph_mage,TerraNymph_mage
57644,135,FD_TerraNymph_bow,,TerraNymph_bow,TerraNymph_bow
57645,89,Cronewt_mage,,Cronewt_mage,Cronewt_mage
